Word,GPT_Fam_dominant,GPT_Fam_probs,Multilex_Zipf,Type,Subtype_MWE
boomers,6,6.29,2.45,W,
boomer's,5,4.64,NA,W,
booming,6,6.03,3.33,W,
booms,6,5.65,2.87,W,
boom's,5,4.47,NA,W,
boomtown,4,4.14,2.15,W,
boomtowns,4,3.88,1.41,W,
boon,4,3.85,3.39,W,
boondocks,4,3.88,2.41,W,
boonies,4,3.96,2.58,W,
boooo,3,3.61,0.92,W,
boop,5,4.54,3.00,W,
boost,6,6.44,3.90,W,
boost up,5,5.01,NA,MWE,
boosted,6,6.22,3.07,W,
booster,6,6.01,3.36,W,
booster cable,5,5.10,NA,MWE,
booster chair,5,5.35,NA,MWE,
booster cushions,4,3.75,NA,MWE,
booster dose,6,6.41,NA,MWE,
booster rocket,5,4.74,NA,MWE,
booster seat,6,6.03,NA,MWE,
booster seats,6,6.04,NA,MWE,
booster shot,7,6.80,NA,MWE,
booster-rocket,4,4.00,NA,WhW,
boosters,6,5.98,2.95,W,
booster-seat,6,5.96,NA,WhW,
boosting,6,6.02,3.04,W,
boosts,6,6.03,2.68,W,
boot,6,6.38,4.12,W,
boot (car),4,3.96,NA,MWE,
boot (evict),3,3.57,NA,MWE,
boot (shoe),7,6.78,NA,MWE,
boot camp,6,6.00,NA,MWE,
boot camps,6,5.99,NA,MWE,
boot disk,4,4.21,NA,MWE,
boot laces,6,6.21,NA,MWE,
boot loader,4,4.09,NA,MWE,
boot maker,4,4.32,NA,MWE,
boot off,4,3.84,NA,MWE,
boot out,5,5.07,NA,MWE,
boot out of,4,3.98,NA,MWE,
boot sale,4,3.91,NA,MWE,
boot someone out,5,5.45,NA,MWE,
boot up,6,6.04,NA,MWE,
boot up your computer,6,6.14,NA,MWE,
boot_camp,5,4.81,NA,W,
bootable,4,4.02,0.55,W,
bootcamp,6,5.73,1.72,W,
boot-camp,6,5.93,NA,WhW,
bootcut,5,4.50,0.55,W,
boot-cut,5,4.60,NA,WhW,
booted,6,5.59,3.03,W,
booth,6,6.00,4.28,W,
booths,6,5.88,3.16,W,
booth's,4,4.00,NA,W,
bootie,5,4.58,2.29,W,
booties,6,5.56,2.85,W,
booting,6,5.95,2.39,W,
bootlace,5,4.72,1.60,W,
bootlaces,5,5.36,1.56,W,
boot-laces,6,5.67,NA,WhW,
bootleg,6,5.53,2.94,W,
bootlegged,5,4.73,1.91,W,
bootlegger,4,3.73,2.55,W,
bootleggers,4,3.86,2.42,W,
bootleggers',4,3.61,NA,W,
bootlegging,5,4.84,2.42,W,
bootlegs,5,5.07,2.09,W,
bootlick,4,3.78,0.98,W,
bootlicker,4,4.49,1.92,W,
bootlickers,4,4.30,1.62,W,
bootlicking,4,4.00,1.62,W,
bootmaker,4,3.57,1.47,W,
bootprints,3,3.54,1.33,W,
boots,7,6.97,4.34,W,
boots',6,6.28,NA,W,
boots on the ground,5,5.46,NA,MWE,
boot-shaped,4,3.86,NA,WhW,
bootstrap,5,5.32,2.19,W,
bootstrapped,4,3.84,1.03,W,
bootstraps,4,4.42,2.27,W,
booty,6,5.98,3.79,W,
booty call,6,5.84,NA,MWE,
booty calls,6,5.64,NA,MWE,
booty shorts,5,5.25,NA,MWE,
bootylicious,5,4.91,1.76,W,
booty-shorts,5,4.71,NA,WhW,
booyah,4,3.74,2.11,W,
booze,6,6.27,4.10,W,
booze cruise,3,3.50,NA,MWE,
booze cruises,4,3.88,NA,MWE,
booze it up,5,4.68,NA,MWE,
boozed,4,3.94,2.27,W,
boozers,4,4.07,1.99,W,
boozes,5,4.86,1.72,W,
boozing,5,5.10,2.85,W,
boozing buddies,4,4.00,NA,MWE,
boozy,5,5.03,2.57,W,
bop,5,4.96,3.44,W,
bopping,4,3.79,2.22,W,
bops,4,3.59,1.74,W,
borat,5,4.81,2.36,W,
borax,4,4.02,2.26,W,
bordeaux,4,4.24,3.20,W,
bordeaux's,3,3.59,NA,W,
border,7,6.96,4.47,W,
border collie,6,6.08,NA,MWE,
border collies,6,6.01,NA,MWE,
border crossing,6,6.05,NA,MWE,
border line,6,5.73,NA,MWE,
border on,6,5.89,NA,MWE,
border patrol,6,6.22,NA,MWE,
border patrolman,5,4.69,NA,MWE,
border patrols,6,6.03,NA,MWE,
border terrier,4,4.05,NA,MWE,
border terriers,4,3.79,NA,MWE,
border town,5,5.06,NA,MWE,
border-collie,6,5.92,NA,WhW,
border-crossing,6,5.95,NA,WhW,
bordered,6,6.00,2.54,W,
bordering,6,5.97,2.89,W,
borderland,4,3.85,1.98,W,
borderlands,4,4.29,2.04,W,
borderless,5,5.11,1.41,W,
borderline,6,5.98,3.29,W,
borderline personality disorder,5,5.27,NA,MWE,
borderline personality disorders,4,4.17,NA,MWE,
borderline-personality-disorder,5,4.63,NA,WhW,
borderlines,4,4.40,1.56,W,
border-patrol,6,5.86,NA,WhW,
borders,7,6.56,3.85,W,
bore,6,5.99,3.95,W,
bore into,4,4.38,NA,MWE,
bore someone to tears,6,5.94,NA,MWE,
bore you to death,6,5.88,NA,MWE,
bored,7,6.99,4.41,W,
bored out of one's brains,5,4.74,NA,MWE,
bored out of one's mind,6,6.02,NA,MWE,
bored out of one's skull,6,5.52,NA,MWE,
bored silly,5,5.17,NA,MWE,
bored to death,6,5.98,NA,MWE,
bored to tears,6,5.87,NA,MWE,
bored-looking,5,4.53,NA,WhW,
boredom,7,6.99,3.52,W,
bores,6,5.55,3.02,W,
boric acid,4,4.23,NA,MWE,
boring,7,6.99,4.51,W,
boringly,5,4.75,1.80,W,
BORIS,5,5.06,NA,W,
boris's,5,4.46,NA,W,
born,7,7.00,5.05,W,
born again,5,5.19,NA,MWE,
born and bred,6,5.93,NA,MWE,
born on the Fourth of July,5,4.43,NA,MWE,
born out of wedlock,5,4.62,NA,MWE,
born with a silver spoon in one's mouth,5,5.20,NA,MWE,
born with a silver spoon in your mouth,5,5.09,NA,MWE,
born-again,5,5.02,NA,WhW,
born-and-bred,5,4.99,NA,WhW,
borne,4,3.60,3.31,W,
Borneo,4,4.08,NA,W,
boron,5,4.52,2.31,W,
borough,5,5.43,3.32,W,
boroughs,5,5.33,2.73,W,
borrow,7,6.97,4.42,W,
borrowed,7,6.98,4.08,W,
borrowed time,6,5.55,NA,MWE,
borrower,6,6.03,2.69,W,
borrowers,6,6.05,2.91,W,
borrowers',5,5.40,NA,W,
borrower's,6,5.86,NA,W,
borrowing,7,6.68,3.58,W,
borrowing cost,5,5.18,NA,MWE,
borrowing power,5,4.95,NA,MWE,
borrowings,5,5.45,1.79,W,
borrows,6,6.22,2.69,W,
BOSCH,4,4.18,NA,W,
bosnia,6,5.82,3.20,W,
bosnia-hercegovina,5,4.93,NA,WhW,
bosnian,6,5.73,2.83,W,
bosnians,5,5.49,2.14,W,
bosom,5,5.42,3.45,W,
bosom buddies,4,4.35,NA,MWE,
bosom buddy,5,4.80,NA,MWE,
bosom friend,5,4.56,NA,MWE,
bosom friends,4,4.30,NA,MWE,
bosom pals,4,3.58,NA,MWE,
bosom-buddy,5,4.69,NA,WhW,
bosoms,5,5.48,2.72,W,
boson,4,4.02,2.62,W,
bosons,4,3.68,1.88,W,
boss,7,6.99,5.11,W,
boss around,6,6.02,NA,MWE,
boss someone around,6,6.00,NA,MWE,
bossa nova,5,4.58,NA,MWE,
bossa-nova,4,3.65,NA,WhW,
bossed,4,4.21,2.42,W,
bosses,7,6.68,3.86,W,
bosses',6,6.13,NA,W,
bossiest,4,3.96,1.33,W,
bossily,4,3.82,NA,W,
bossiness,5,5.02,1.55,W,
bossing,5,4.85,2.83,W,
boss's,6,6.17,NA,W,
bossy,6,6.11,3.23,W,
Boston,7,7.00,NA,W,
Boston baked beans,4,4.00,NA,MWE,
Boston cream pie,6,5.78,NA,MWE,
Boston lettuce,3,3.63,NA,MWE,
Boston Pops,5,4.87,NA,MWE,
Boston Tea Party,6,6.27,NA,MWE,
boston terrier,6,5.90,NA,MWE,
boston terriers,6,5.64,NA,MWE,
Bostonian,5,5.09,NA,W,
Bostonians,5,4.84,NA,W,
Boston's,6,5.83,NA,W,
bot,6,6.13,3.35,W,
b-o-t,6,6.12,NA,WhW,
botanic,5,4.96,2.37,W,
botanic garden,6,6.00,NA,MWE,
botanic gardens,6,5.97,NA,MWE,
botanical,6,5.84,3.14,W,
botanical garden,6,6.04,NA,MWE,
botanical gardens,6,6.02,NA,MWE,
botanical name,5,4.68,NA,MWE,
botanically,4,3.74,1.56,W,
botanicals,4,4.16,1.85,W,
botanics,4,3.70,0.85,W,
botanist,5,5.29,2.73,W,
botanists,5,5.10,2.03,W,
botanist's,5,4.66,NA,W,
botany,6,5.62,2.88,W,
botch,4,4.36,2.55,W,
botch up,5,4.55,NA,MWE,
botched,5,5.18,3.17,W,
botched-up,4,4.00,NA,WhW,
botches,4,3.89,1.50,W,
botching,4,3.68,1.88,W,
both,7,7.00,5.58,W,
both sides,6,6.49,NA,MWE,
both ways,6,5.97,NA,MWE,
bother,7,6.88,4.68,W,
bother to,6,6.06,NA,MWE,
bother with,6,6.24,NA,MWE,
bothered,7,6.85,4.11,W,
botherin',4,3.91,NA,W,
bothering,7,6.68,4.12,W,
bothers,6,6.50,3.84,W,
bother's,4,4.17,NA,W,
bothersome,6,5.87,2.83,W,
botnet,4,4.00,1.65,W,
botox,6,6.03,3.05,W,
botoxed,4,3.70,1.75,W,
bots,6,6.02,3.11,W,
botswana,5,5.03,2.57,W,
botswana's,4,3.95,NA,W,
bottle,7,7.00,4.77,W,
bottle and glass,6,6.43,NA,MWE,
bottle bank,5,4.72,NA,MWE,
bottle banks,5,4.52,NA,MWE,
bottle blonde,4,3.86,NA,MWE,
bottle brush,5,4.60,NA,MWE,
bottle cap,7,6.94,NA,MWE,
bottle cork,6,6.41,NA,MWE,
bottle feeding,6,6.16,NA,MWE,
bottle gourd,4,3.71,NA,MWE,
bottle green,4,4.33,NA,MWE,
bottle holder,5,5.42,NA,MWE,
bottle label,6,6.09,NA,MWE,
bottle of water,7,6.99,NA,MWE,
bottle opener,7,6.71,NA,MWE,
bottle shop,5,4.61,NA,MWE,
bottle shops,5,4.64,NA,MWE,
bottle something up,5,5.45,NA,MWE,
bottle sterilizer,4,4.26,NA,MWE,
bottle store,4,4.01,NA,MWE,
bottle stores,4,3.86,NA,MWE,
bottle top,6,6.03,NA,MWE,
bottle up,6,5.59,NA,MWE,
bottle warmer,5,4.93,NA,MWE,
bottle-brush,4,3.79,NA,WhW,
bottlecap,6,6.04,1.43,W,
bottle-cap,6,6.44,NA,WhW,
bottled,6,6.06,3.45,W,
bottled gas,5,4.92,NA,MWE,
bottled gases,4,4.17,NA,MWE,
bottled water,7,6.99,NA,MWE,
bottled-up,5,4.89,NA,WhW,
bottled-water,6,6.38,NA,WhW,
bottlefed,3,3.61,0.55,W,
bottle-fed,6,5.82,NA,WhW,
bottlefuls,3,3.52,NA,W,
bottle-green,4,3.77,NA,WhW,
bottleneck,6,5.53,2.53,W,
bottlenecked,4,3.55,1.19,W,
bottlenecks,5,5.16,1.92,W,
bottlenose,4,4.31,2.17,W,
bottlenose dolphin,6,6.06,NA,MWE,
bottlenose dolphins,6,6.04,NA,MWE,
bottle-nosed,4,3.67,NA,WhW,
bottle-nosed dolphin,5,5.49,NA,MWE,WhW
bottle-nosed dolphins,5,4.81,NA,MWE,WhW
bottle-opener,6,6.44,NA,WhW,
bottles,7,7.00,4.25,W,
bottle's,6,6.09,NA,W,
bottling,5,4.95,2.89,W,
bottling plant,5,4.88,NA,MWE,
bottom,7,6.98,4.79,W,
bottom drawer,4,4.06,NA,MWE,
bottom edge,6,5.73,NA,MWE,
bottom end,4,4.20,NA,MWE,
bottom falls out,3,3.67,NA,MWE,
bottom feeder,5,4.75,NA,MWE,
bottom feeders,5,5.02,NA,MWE,
bottom fell out,6,5.55,NA,MWE,
bottom line,6,6.09,NA,MWE,
bottom of the barrel,6,5.58,NA,MWE,
bottom of the inning,5,4.41,NA,MWE,
bottom of the line,4,4.08,NA,MWE,
bottom of the ninth,5,4.59,NA,MWE,
bottom out,5,5.07,NA,MWE,
bottom rung,4,4.25,NA,MWE,
bottom surgery,4,4.18,NA,MWE,
bottom up,5,5.45,NA,MWE,
bottom/butt,7,6.96,NA,W,
bottom-dwelling,4,3.70,NA,WhW,
bottomed,5,5.22,2.63,W,
bottom-feeding,5,4.63,NA,WhW,
bottoming,4,3.57,2.13,W,
bottomless,6,5.92,3.10,W,
bottomless pit,5,5.34,NA,MWE,
bottomline,4,4.31,1.11,W,
bottom-line,6,5.97,NA,WhW,
bottoms,6,6.05,3.40,W,
bottom's,3,3.76,NA,W,
bottoms up,5,5.31,NA,MWE,
bottoms up!,5,5.26,NA,MWE,
bottom-up,5,5.21,NA,WhW,
botulinum toxin,4,3.75,NA,MWE,
bought,7,6.96,5.02,W,
BOUGIE,4,3.76,NA,W,
bouillon,5,4.62,2.49,W,
bouillon cube,5,5.18,NA,MWE,
bouillon_cube,5,4.98,NA,W,
bouillons,3,3.50,0.77,W,
boulder,6,6.02,3.54,W,
bouldering,5,4.54,1.64,W,
boulders,6,5.97,3.10,W,
boulevard,6,5.82,3.77,W,
boulevards,5,4.92,2.47,W,
bounce,6,6.38,3.96,W,
bounce an idea off,6,5.68,NA,MWE,
bounce around,6,5.95,NA,MWE,
bounce back,6,6.10,NA,MWE,
bounce back from something,6,5.83,NA,MWE,
bounce ideas off someone,5,5.34,NA,MWE,
bounce off,6,6.03,NA,MWE,
bounce off the walls,5,5.38,NA,MWE,
bounce pass,4,3.75,NA,MWE,
bounce rate,4,4.30,NA,MWE,
bounce rates,4,4.15,NA,MWE,
bounce something around,5,4.99,NA,MWE,
bounceback,3,3.53,1.07,W,
bounce-back,6,5.89,NA,WhW,
bounced,6,6.50,3.56,W,
bouncer,6,5.98,3.21,W,
bouncers,5,5.46,2.72,W,
bouncer's,5,4.67,NA,W,
bounces,6,6.00,3.08,W,
bouncier,5,4.75,1.49,W,
bouncin,3,3.50,2.04,W,
bounciness,4,4.48,0.85,W,
bouncing,6,6.18,3.66,W,
bouncing ball,6,6.18,NA,MWE,
bouncing castle,6,5.73,NA,MWE,
bouncing off the walls,6,5.69,NA,MWE,
bouncy,6,6.00,3.16,W,
bouncy castle,6,6.15,NA,MWE,
bouncy castles,6,6.00,NA,MWE,
bouncy-castle,6,5.65,NA,WhW,
bound,6,6.01,4.41,W,
bound for,6,5.61,NA,MWE,
bound to,6,6.29,NA,MWE,
bound up,4,3.98,NA,MWE,
bound up in,4,4.31,NA,MWE,
boundaries,7,6.62,3.83,W,
boundary,7,6.62,3.51,W,
boundary condition,5,4.83,NA,MWE,
boundary conditions,5,5.09,NA,MWE,
boundary layer,4,3.76,NA,MWE,
boundary line,6,6.03,NA,MWE,
boundary values,4,4.35,NA,MWE,
bounded,6,5.53,2.63,W,
bounding,5,5.14,2.43,W,
boundless,5,4.91,3.07,W,
bounds,6,5.56,3.52,W,
bounties,4,4.38,2.55,W,
bountiful,5,5.05,2.93,W,
bounty,5,5.41,3.88,W,
bounty hunter,6,5.96,NA,MWE,
bounty hunters,6,5.90,NA,MWE,
bounty hunting,5,5.12,NA,MWE,
bounty-hunter,5,5.31,NA,WhW,
bouquet,6,5.99,3.61,W,
bouquet',6,6.06,NA,W,
bouquets,6,5.80,2.79,W,
bourbon,6,5.94,3.70,W,
bourbon cream,4,3.80,NA,MWE,
bourbon whiskey,6,6.14,NA,MWE,
bourbons,5,5.06,2.48,W,
bourgeois,5,5.09,3.48,W,
bourgeoisie,5,4.62,2.96,W,
bout,5,4.93,4.35,W,
boutique,6,5.96,3.43,W,
boutique hotel,6,5.73,NA,MWE,
boutique hotels,6,5.84,NA,MWE,
boutiques,6,5.96,2.63,W,
boutique's,5,4.88,NA,W,
bouts,5,4.68,2.96,W,
bovine,4,4.03,2.69,W,
bovines,4,4.25,1.53,W,
bow,6,5.99,4.37,W,
b-o-w,4,3.96,NA,WhW,
bow (bend),6,5.94,NA,MWE,
bow (ribbon),6,5.98,NA,MWE,
bow (weapon),6,5.86,NA,MWE,
bow and arrow,7,6.88,NA,MWE,
bow down,6,5.52,NA,MWE,
bow down to,6,5.76,NA,MWE,
bow leg,4,4.11,NA,MWE,
bow legs,4,4.15,NA,MWE,
bow out,5,4.89,NA,MWE,
bow tie,6,6.29,NA,MWE,
bow ties,6,5.98,NA,MWE,
bow to,5,5.11,NA,MWE,
bowed,5,5.25,3.18,W,
bowed down,5,5.40,NA,MWE,
bowed out,5,5.00,NA,MWE,
bowel,6,5.97,3.36,W,
bowel movement,6,6.22,NA,MWE,
bowel movements,6,5.97,NA,MWE,
bowel-movement,6,5.89,NA,WhW,
bowels,6,5.82,3.33,W,
bowie,4,3.81,3.36,W,
bowie knife,4,3.59,NA,MWE,
bowing,5,5.26,3.13,W,
bowl,7,6.97,4.53,W,
bowl of cherries,5,4.59,NA,MWE,
bowl of chips,6,5.93,NA,MWE,
bowl over,3,3.63,NA,MWE,
bowled,5,5.06,2.95,W,
bowlegged,4,4.00,2.20,W,
bow-legged,4,4.36,NA,WhW,
bowler,5,4.83,3.19,W,
bowler hat,4,4.17,NA,MWE,
bowler hats,4,4.29,NA,MWE,
bowler-hat,4,3.74,NA,WhW,
bowlers,5,5.00,2.50,W,
bowler's,5,4.52,NA,W,
bowlful,4,4.31,1.79,W,
bowlfuls,5,4.66,0.77,W,
bowling,7,6.56,3.98,W,
bowling alley,6,6.22,NA,MWE,
bowling alleys,6,6.26,NA,MWE,
bowling average,5,4.78,NA,MWE,
bowling averages,5,4.58,NA,MWE,
bowling ball,6,6.50,NA,MWE,
bowling equipment,6,5.80,NA,MWE,
bowling green,4,4.14,NA,MWE,
bowling greens,4,4.12,NA,MWE,
bowling pin,6,6.01,NA,MWE,
bowling set,5,4.79,NA,MWE,
bowling shoe,5,5.29,NA,MWE,
bowling-alley,6,5.88,NA,WhW,
bowling-ball,6,6.07,NA,WhW,
bowling-pin,6,5.88,NA,WhW,
bowls,6,6.20,3.64,W,
bowl's,6,5.70,NA,W,
bowl-shaped,6,5.52,NA,WhW,
bows,6,5.65,3.40,W,
bow-shaped,4,4.35,NA,WhW,
bowstring,4,4.09,1.79,W,
bowtie,6,5.90,2.30,W,
bow-tie,6,6.00,NA,WhW,
bowtie pasta,6,5.65,NA,MWE,
bow-tied,4,4.47,NA,WhW,
bowties,5,5.03,1.64,W,
box,7,7.00,5.01,W,
box (container),7,7.00,NA,MWE,
box (sport),5,4.97,NA,MWE,
box camera,4,3.94,NA,MWE,
box cameras,4,4.08,NA,MWE,
box cutter,6,6.01,NA,MWE,
box in,5,4.80,NA,MWE,
box jellyfish,4,4.14,NA,MWE,
box lunch,5,5.14,NA,MWE,
box number,5,5.29,NA,MWE,
box of chocolates,7,6.56,NA,MWE,
box office,7,6.84,NA,MWE,
box offices,6,6.02,NA,MWE,
box oneself into a corner,3,3.70,NA,MWE,
box out,4,3.89,NA,MWE,
box plot,5,4.91,NA,MWE,
box plots,5,4.90,NA,MWE,
box room,4,3.60,NA,MWE,
box score,4,4.45,NA,MWE,
box scores,4,4.20,NA,MWE,
box seat,5,5.06,NA,MWE,
box seats,5,5.41,NA,MWE,
box set,6,5.86,NA,MWE,
box sets,6,5.58,NA,MWE,
box spring,6,5.82,NA,MWE,
box springs,5,5.48,NA,MWE,
box turtle,5,4.65,NA,MWE,
box turtles,5,4.76,NA,MWE,
box up,5,5.07,NA,MWE,
box van,4,3.64,NA,MWE,
box vans,4,3.65,NA,MWE,
box-and-whisker plot,4,3.92,NA,MWE,WhW
boxcar,4,3.81,2.61,W,
box-cutter,6,5.76,NA,WhW,
boxed,6,5.98,3.22,W,
boxed in,5,5.01,NA,MWE,
boxed lunch,5,5.39,NA,MWE,
boxed set,5,4.97,NA,MWE,
boxed sets,5,5.08,NA,MWE,
boxed-in,5,4.58,NA,WhW,
boxed-lunch,5,4.53,NA,WhW,
boxer,6,6.24,3.73,W,
boxer (dog),5,4.72,NA,MWE,
boxer (fighter),7,6.56,NA,MWE,
boxer short,5,5.40,NA,MWE,
boxer shorts,6,6.44,NA,MWE,
boxer_shorts,6,5.94,NA,W,
boxers,6,6.14,3.40,W,
boxer's,5,5.11,NA,W,
boxer-shorts,6,5.98,NA,WhW,
boxes,7,7.00,4.30,W,
boxing,7,6.95,4.03,W,
Boxing day,6,5.83,NA,MWE,
boxing equipment,5,5.46,NA,MWE,
boxing glove,6,6.16,NA,MWE,
boxing gloves,6,6.29,NA,MWE,
boxing match,6,6.44,NA,MWE,
boxing ring,7,6.56,NA,MWE,
boxing weight,3,3.53,NA,MWE,
boxing weights,4,4.13,NA,MWE,
boxing_gloves,5,5.34,NA,W,
boxingglove,4,3.98,NA,W,
boxing-glove,6,5.82,NA,WhW,
boxing-gloves,6,5.84,NA,WhW,
boxing-lessons,4,3.69,NA,WhW,
boxing-match,6,5.87,NA,WhW,
boxing-ring,6,5.89,NA,WhW,
boxlike,4,4.28,NA,W,
box-like,5,5.01,NA,WhW,
boxoffice,6,5.83,NA,W,
box-office,6,6.18,NA,WhW,
box-office bomb,6,5.73,NA,MWE,WhW
boxset,5,4.98,1.03,W,
box-shaped,6,5.95,NA,WhW,
boxspring,5,4.75,0.37,W,
boxy,4,4.18,2.41,W,
boy,7,7.00,5.56,W,
boy band,7,6.68,NA,MWE,
boy bands,7,6.62,NA,MWE,
boy scout,7,6.78,NA,MWE,
boy scouts,7,6.90,NA,MWE,
Boy Scouts of America,7,6.94,NA,MWE,
boy shorts,5,5.02,NA,MWE,
boy toy,5,4.68,NA,MWE,
boy toys,5,4.96,NA,MWE,
boy wonder,4,4.00,NA,MWE,
boy wonders,4,3.62,NA,MWE,
"boy, oh boy",5,5.32,NA,MWE,
boy/girl,7,7.00,NA,W,
boy\/girl,7,6.91,NA,W,
boyband,6,6.11,1.35,W,
boy-band,6,6.08,NA,WhW,
boybands,6,5.94,0.55,W,
boycott,6,6.07,3.24,W,
boycotted,6,5.75,2.31,W,
boycotter,4,3.66,NA,W,
boycotting,6,5.78,2.61,W,
boycotts,6,5.80,2.30,W,
boyfriend,7,7.00,4.87,W,
boyfriend\/girlfriend,7,6.99,NA,W,
boyfriends,7,6.78,3.75,W,
boyfriend's,6,6.50,NA,W,
boyhood,6,5.73,2.82,W,
boyhoood,5,3.98,NA,W,
boyish,6,5.94,2.84,W,
boyish-looking,5,5.21,NA,WhW,
boyishly,4,3.81,1.63,W,
boyishness,4,3.81,0.92,W,
boys,7,7.00,5.24,W,
boys',6,6.22,NA,W,
boy's,6,6.34,NA,W,
boys and girls,7,7.00,NA,MWE,
boys and their toys,5,5.45,NA,MWE,
boys in blue,5,4.97,NA,MWE,
boys will be boys,6,5.90,NA,MWE,
boyscout,6,5.92,1.78,W,
boy-scout,6,6.14,NA,WhW,
bozo,5,5.05,3.17,W,
bozos,4,3.61,2.80,W,
b-plus,3,3.51,NA,WhW,
bpm,5,5.18,2.00,W,
bps,4,3.70,1.85,W,
bra,7,6.78,3.98,W,
bra strap,6,5.85,NA,MWE,
brace,6,5.93,3.59,W,
brace oneself for,6,5.82,NA,MWE,
brace position,5,4.63,NA,MWE,
brace yourself,6,6.07,NA,MWE,
braced,6,5.56,2.60,W,
bracelet,7,6.56,3.92,W,
bracelets,6,6.29,3.42,W,
braces,6,6.15,3.48,W,
brace's,3,3.56,NA,W,
brachiosaurus,4,4.40,1.66,W,
bracing,4,4.49,2.87,W,
bracket,6,6.08,3.26,W,
bracketed,5,4.59,1.73,W,
brackets,7,6.56,2.96,W,
brackish water,4,3.69,NA,MWE,
brad,4,3.73,4.21,W,
BRADFORD,5,4.78,NA,W,
Bradley,6,5.68,NA,W,
BRADLEY'S,4,4.22,NA,W,
brad's,4,3.92,NA,W,
BRADY,5,4.71,NA,W,
brady bunch,6,5.70,NA,MWE,
brady's,3,3.62,NA,W,
brag,6,6.09,3.60,W,
bragged,6,6.01,2.88,W,
bragger,4,4.35,1.84,W,
braggers,4,3.69,1.22,W,
braggin',5,4.78,NA,W,
bragging,6,6.13,3.52,W,
bragging right,6,5.61,NA,MWE,
bragging rights,6,6.01,NA,MWE,
brags,6,5.75,2.54,W,
brah,5,4.61,3.07,W,
brahmins,4,4.38,2.28,W,
Brahms,5,4.68,NA,W,
brahms',4,3.64,NA,W,
braid,6,6.01,3.14,W,
braided,6,5.98,2.70,W,
braided hair,6,6.07,NA,MWE,
braided rug,5,4.82,NA,MWE,
braided rugs,4,4.27,NA,MWE,
braided-hair,5,4.54,NA,WhW,
braiding,6,5.98,2.44,W,
braids,6,6.16,3.01,W,
braille,6,6.09,2.78,W,
braille's,4,3.92,NA,W,
brain,7,7.00,4.99,W,
brain cell,7,6.82,NA,MWE,
brain cells,7,6.88,NA,MWE,
brain cramp,4,4.05,NA,MWE,
brain cramps,4,3.97,NA,MWE,
brain damage,6,6.40,NA,MWE,
brain dead,6,5.89,NA,MWE,
brain death,6,5.89,NA,MWE,
brain disease,6,5.83,NA,MWE,
brain disorder,6,5.84,NA,MWE,
brain drain,6,5.62,NA,MWE,
brain drains,4,3.81,NA,MWE,
brain fart,5,5.49,NA,MWE,
brain farts,5,5.39,NA,MWE,
brain food,5,5.28,NA,MWE,
brain freeze,6,6.19,NA,MWE,
brain freezes,6,5.97,NA,MWE,
brain injury,6,6.18,NA,MWE,
brain is fried,5,4.85,NA,MWE,
brain scan,6,6.24,NA,MWE,
brain stem,6,5.86,NA,MWE,
brain storm,6,6.28,NA,MWE,
brain surgeon,6,6.16,NA,MWE,
brain surgeons,6,6.10,NA,MWE,
brain surgeries,6,5.93,NA,MWE,
brain surgery,6,6.18,NA,MWE,
brain teaser,6,5.97,NA,MWE,
brain tissue,6,5.96,NA,MWE,
brain trust,4,4.00,NA,MWE,
brain tumor,6,6.50,NA,MWE,
brain twister,4,4.34,NA,MWE,
brain wave,6,5.94,NA,MWE,
brain_drain,5,5.03,NA,W,
brain-based,4,4.00,NA,WhW,
brain-cell,6,5.85,NA,WhW,
braincells,5,5.30,1.11,W,
brainchild,5,4.51,2.64,W,
brain-damage,6,5.96,NA,WhW,
brain-damaged,5,5.16,NA,WhW,
braindead,5,4.84,2.08,W,
brain-dead,6,5.65,NA,WhW,
brain-drain,5,5.24,NA,WhW,
brained,4,3.71,2.91,W,
brain-fart,5,5.00,NA,WhW,
brainiac,4,4.12,2.99,W,
brainiacs,4,4.40,2.16,W,
brainier,4,3.89,1.35,W,
brainiest,4,3.62,1.47,W,
brain-imaging,5,5.31,NA,WhW,
brain-injured,4,3.93,NA,WhW,
brain-injury,6,5.59,NA,WhW,
brainless,6,5.75,2.99,W,
brainpower,6,5.93,2.37,W,
brain-related,5,5.18,NA,WhW,
brains,6,6.50,4.43,W,
brain's,6,5.90,NA,W,
brains and brawn,4,4.09,NA,MWE,
brain-scan,6,5.59,NA,WhW,
brainstem,5,5.24,2.19,W,
brainstorm,6,6.11,2.96,W,
brain-storm,6,5.77,NA,WhW,
brainstormed,6,6.00,1.87,W,
brainstorming,6,6.44,2.90,W,
brainstorms,6,5.91,1.72,W,
brainteaser,5,5.37,1.37,W,
brain-teaser,6,5.71,NA,WhW,
brainteasers,6,5.73,1.28,W,
brainwash,6,6.02,2.76,W,
brainwashed,6,5.91,3.25,W,
brainwashes,5,4.77,1.59,W,
brainwashing,6,6.01,2.95,W,
brainwave,5,5.07,2.49,W,
brain-wave,5,4.86,NA,WhW,
brainwaves,6,5.56,2.45,W,
brainy,6,5.52,2.92,W,
braise,4,4.01,2.26,W,
braised,5,4.92,3.05,W,
braising,5,4.62,2.14,W,
braising steak,3,3.50,NA,MWE,
brake,7,6.71,3.82,W,
brake cable,5,5.13,NA,MWE,
brake caliper,4,3.73,NA,MWE,
brake cylinder,3,3.53,NA,MWE,
brake disc,5,5.46,NA,MWE,
